PassengerId,Survived,Age,SibSp,Parch,Fare,2,3,male,Q,S,Miss,Mr,Mrs
40,1,-1.180535207645204,1,0,-0.42207354059350805,0,1,0,0,0,1,0,0
41,0,0.8175607187083667,1,0,-0.4576454924460446,0,1,0,0,1,0,0,1
42,0,-0.1814872444684187,1,0,-0.22559322262067316,1,0,0,0,1,0,0,1
43,0,-0.10463740114712752,0,0,-0.4894421904510968,0,1,1,0,0,0,1,0
44,1,-2.025883484179407,1,2,0.18876253192945994,1,0,0,0,0,1,0,0
45,1,-0.7962859910387481,0,0,-0.48977642625839407,0,1,0,1,0,1,0,0
46,0,-0.10463740114712752,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
47,0,-0.10463740114712752,1,0,-0.3363340021468808,0,1,1,1,0,0,1,0
48,1,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,1,0,1,0,0
49,0,-0.10463740114712752,2,0,-0.21191774308354583,0,1,1,0,0,0,1,0
50,0,-0.8731358343600393,1,0,-0.29002422161773944,0,1,0,0,1,0,0,1
51,0,-1.7184841108942424,4,1,0.1506737441786005,0,1,1,0,1,0,0,0
52,0,-0.6425863043961658,0,0,-0.4913710934835715,0,1,1,0,1,0,1,0
53,1,1.5092093085999871,1,0,0.8964967865378598,0,0,0,0,0,0,0,1
54,1,-0.027787557825836348,1,0,-0.12491978668775715,1,0,0,0,1,0,0,1
55,0,2.738806801740646,0,1,0.5995101505357573,0,0,1,0,0,0,1,0
56,1,-0.10463740114712752,0,0,0.06635974158478332,0,0,1,0,1,0,1,0
57,1,-0.6425863043961658,0,0,-0.43700743807979686,1,0,0,0,1,1,0,0
58,0,-0.06621247948648194,0,0,-0.5028639729296732,0,1,1,0,0,0,1,0
59,1,-1.8721837975368247,1,2,-0.08968408411123653,1,0,0,0,1,1,0,0
60,0,-1.4110847376090776,5,2,0.2958951755118318,0,1,1,0,1,0,0,0
61,0,-0.5657364610748746,0,0,-0.5028639729296732,0,1,1,0,0,0,1,0
62,1,0.6638610320657843,0,0,0.962353321387736,0,0,0,0,0,1,0,0
63,0,1.2018099353148226,1,0,1.0323213593611125,0,0,1,0,1,0,1,0
64,0,-1.949033640858116,3,2,-0.08666388103324908,0,1,1,0,1,0,0,0
65,0,-0.10463740114712752,0,0,-0.09027201697708476,0,0,1,0,0,0,1,0
66,1,-0.10463740114712752,1,1,-0.3414522396297103,0,1,1,0,0,0,0,0
67,1,-0.027787557825836348,0,0,-0.43700743807979686,1,0,0,0,1,0,0,1
68,0,-0.7962859910387481,0,0,-0.4841568350646187,0,1,1,0,1,0,1,0
69,1,-0.9499856776813305,4,2,-0.4888542575852486,0,1,0,0,1,1,0,0
70,0,-0.2583370877897099,2,0,-0.47400492578514347,0,1,1,0,1,0,1,0
71,0,0.20276197213803718,0,0,-0.43700743807979686,1,0,1,0,1,0,1,0
72,0,-1.0268355210026217,5,2,0.2958951755118318,0,1,0,0,1,1,0,0
73,0,-0.6425863043961658,0,0,0.8314778546749452,1,0,1,0,1,0,1,0
74,0,-0.2583370877897099,1,0,-0.3573908580066095,0,1,1,0,0,0,1,0
75,1,0.20276197213803718,0,0,0.48910360681684706,0,1,1,0,1,0,1,0
76,0,-0.33518693111100106,0,0,-0.494391296561559,0,1,1,0,1,0,1,0
77,0,-0.10463740114712752,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
78,0,-0.10463740114712752,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
79,1,-2.192647644186609,0,2,-0.06451572512800753,1,0,1,0,1,0,0,0
80,1,0.04906228549545483,0,0,-0.397241430886295,0,1,0,0,1,1,0,0
81,0,-0.5657364610748746,0,0,-0.46720946885967163,0,1,1,0,1,0,1,0
82,1,-0.027787557825836348,0,0,-0.45714212526638004,0,1,1,0,1,0,1,0
83,1,-0.10463740114712752,0,0,-0.49162277707340374,0,1,0,1,0,1,0,0
84,0,-0.10463740114712752,0,0,0.29992211294914856,0,0,1,0,1,0,1,0
85,1,-0.9499856776813305,0,0,-0.43700743807979686,1,0,0,0,1,1,0,0
86,1,0.27961181545932834,3,0,-0.32928686163157667,0,1,0,0,1,0,0,1
87,0,-1.0268355210026217,1,3,0.04370821849987721,0,1,1,0,1,0,1,0
88,0,-0.10463740114712752,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
89,1,-0.48888661775358344,3,2,4.647001076532463,0,0,0,0,1,1,0,0
90,0,-0.41203677443229225,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
91,0,-0.027787557825836348,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
92,0,-0.719436147717457,0,0,-0.4902797934380587,0,1,1,0,1,0,1,0
93,0,1.2786597786361138,1,0,0.5833178351003071,0,0,1,0,1,0,1,0
94,0,-0.2583370877897099,1,2,-0.23415046467497105,0,1,1,0,1,0,1,0
95,0,2.277707741812899,0,0,-0.5024451714361923,0,1,1,0,1,0,1,0
96,0,-0.10463740114712752,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
97,0,3.1999058616683933,0,0,0.0493298231623713,0,0,1,0,0,0,1,0
98,1,-0.48888661775358344,0,1,0.6272778976347743,0,0,1,0,0,0,1,0
99,1,0.35646165878061953,0,1,-0.18532384824750675,1,0,0,0,1,0,0,1
100,0,0.35646165878061953,1,0,-0.12491978668775715,1,0,1,0,1,0,1,0
101,0,-0.10463740114712752,0,0,-0.4894421904510968,0,1,0,0,1,1,0,0
102,0,-0.10463740114712752,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
103,0,-0.6425863043961658,0,1,0.907737982394129,0,0,1,0,1,0,1,0
104,0,0.27961181545932834,0,0,-0.4741720436887921,0,1,1,0,1,0,1,0
105,0,0.5870111887444931,2,0,-0.4888542575852486,0,1,1,0,1,0,1,0
106,0,-0.10463740114712752,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
107,1,-0.6425863043961658,0,0,-0.494391296561559,0,1,0,0,1,1,0,0
108,1,-0.10463740114712752,0,0,-0.4918744606632361,0,1,1,0,1,0,1,0
109,0,0.6638610320657843,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
110,1,-0.10463740114712752,1,0,-0.1621689579829361,0,1,0,1,0,1,0,0
111,0,1.3555096219574048,0,0,0.39858208016340624,0,0,1,0,1,0,1,0
112,0,-1.1421102859845584,1,0,-0.3573908580066095,0,1,0,0,0,1,0,0
113,0,-0.5657364610748746,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
114,0,-0.719436147717457,1,0,-0.4505983519307405,0,1,0,0,1,1,0,0
115,0,-0.9499856776813305,0,0,-0.3573083057891445,0,1,0,0,0,1,0,0
116,0,-0.6425863043961658,0,0,-0.4888542575852486,0,1,1,0,1,0,1,0
117,0,3.1614809400077477,0,0,-0.49237782784290063,0,1,1,1,0,0,1,0
118,0,-0.027787557825836348,1,0,-0.22559322262067316,1,0,1,0,1,0,1,0
119,0,-0.41203677443229225,0,1,4.335332226633905,0,0,1,0,0,0,1,0
120,0,-2.1027333275006983,4,2,-0.01870931177853076,0,1,0,0,1,1,0,0
121,0,-0.6425863043961658,2,0,0.8314778546749452,1,0,1,0,1,0,1,0
122,0,-0.10463740114712752,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
123,0,0.24118689379868277,1,0,-0.04295550208861426,1,0,1,0,0,0,1,0
124,1,0.24118689379868277,0,0,-0.3866707201133388,1,0,0,0,1,1,0,0
125,0,1.893458525206443,0,1,0.907737982394129,0,0,1,0,1,0,1,0
126,1,-1.3342348942877864,1,0,-0.42207354059350805,0,1,1,0,0,0,0,0
127,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,1,1,0,0,1,0
128,1,-0.41203677443229225,0,0,-0.5046257580584992,0,1,1,0,1,0,1,0
129,1,-0.10463740114712752,1,1,-0.19824427701513722,0,1,0,0,0,1,0,0
130,0,1.2018099353148226,0,0,-0.5079822104125026,0,1,1,0,1,0,1,0
131,0,0.27961181545932834,0,0,-0.4894421904510968,0,1,1,0,0,0,1,0
132,0,-0.719436147717457,0,0,-0.5064721088735089,0,1,1,0,1,0,1,0
133,0,1.3555096219574048,1,0,-0.35646868933346404,0,1,0,0,1,0,0,1
134,1,-0.027787557825836348,1,0,-0.12491978668775715,1,0,0,0,1,0,0,1
135,0,-0.33518693111100106,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
136,0,-0.48888661775358344,0,0,-0.3454791770670269,1,0,1,0,0,0,1,0
137,1,-0.7962859910387481,0,2,-0.11921562980779811,0,0,0,0,1,1,0,0
138,0,0.5870111887444931,1,0,0.4207302360686478,0,0,1,0,1,0,1,0
139,0,-1.0268355210026217,0,0,-0.4628462821463391,0,1,1,0,1,0,1,0
140,0,-0.41203677443229225,0,0,0.9462455716384695,0,0,1,0,0,0,1,0
141,0,-0.10463740114712752,0,2,-0.3414522396297103,0,1,0,0,0,0,0,1
142,1,-0.5657364610748746,0,0,-0.49237782784290063,0,1,0,0,1,1,0,0
143,1,-0.41203677443229225,1,0,-0.32928686163157667,0,1,0,0,1,0,0,1
144,0,-0.7962859910387481,0,0,-0.5125125150294839,0,1,1,1,0,0,1,0
145,0,-0.8731358343600393,0,0,-0.41687275089321363,1,0,1,0,1,0,1,0
146,0,-0.7962859910387481,1,1,0.09152810056801232,1,0,1,0,1,0,1,0
147,1,-0.1814872444684187,0,0,-0.49145565916975514,0,1,1,0,1,0,1,0
148,0,-1.56478442425166,2,2,0.04370821849987721,0,1,0,0,1,1,0,0
149,0,0.5485862670838475,0,2,-0.12491978668775715,1,0,1,0,1,0,1,0
150,0,0.9712604053509489,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
151,0,1.6629089952425695,0,0,-0.39623469652696586,1,0,1,0,1,0,1,0
152,1,-0.5657364610748746,1,0,0.6925485130875209,0,0,0,0,1,0,0,1
153,0,2.00873329018838,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
154,0,0.8559856403690123,0,2,-0.35646868933346404,0,1,1,0,1,0,1,0
155,0,-0.10463740114712752,0,0,-0.5011867534870308,0,1,1,0,1,0,1,0
156,0,1.6629089952425695,0,1,0.5874293382238074,0,0,1,0,0,0,1,0
157,1,-1.0268355210026217,0,0,-0.49271407711891657,0,1,0,1,0,1,0,0
158,0,0.04906228549545483,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
159,0,-0.10463740114712752,0,0,-0.47400492578514347,0,1,1,0,1,0,1,0
160,0,-0.10463740114712752,8,2,0.7519458402879414,0,1,1,0,1,0,0,0
161,0,1.1249600919935314,0,1,-0.32425318983493084,0,1,1,0,1,0,1,0
162,1,0.8175607187083667,0,0,-0.331300330350235,1,0,0,0,1,0,0,1
163,0,-0.2583370877897099,0,0,-0.4918744606632361,0,1,1,0,1,0,1,0
164,0,-0.9499856776813305,0,0,-0.47400492578514347,0,1,1,0,1,0,1,0
165,0,-2.1795831708219895,4,1,0.1506737441786005,0,1,1,0,1,0,0,0
166,1,-1.56478442425166,0,2,-0.2351571990343002,0,1,1,0,1,0,0,0
167,1,-0.10463740114712752,0,1,0.4589861417231558,0,0,0,0,1,0,0,1
168,0,1.2018099353148226,1,4,-0.08666388103324908,0,1,0,0,1,0,0,1
169,0,-0.10463740114712752,0,0,-0.12642988822675086,0,0,1,0,1,0,1,0
170,0,-0.10463740114712752,0,0,0.48910360681684706,0,1,1,0,1,0,1,0
171,0,2.4314074284554814,0,0,0.026090367211616904,0,0,1,0,1,0,1,0
172,0,-1.949033640858116,4,1,-0.06199888922968463,0,1,1,1,0,0,0,0
173,1,-2.1795831708219895,1,1,-0.4242561406845337,0,1,0,0,1,1,0,0
174,0,-0.6425863043961658,0,0,-0.4888542575852486,0,1,1,0,1,0,1,0
175,0,2.0471582118490255,0,0,-0.030371322596999754,0,0,1,0,0,0,1,0
176,0,-0.8731358343600393,1,1,-0.4902797934380587,0,1,1,0,1,0,1,0
177,0,-0.10463740114712752,3,1,-0.13565761536436197,0,1,1,0,1,0,0,0
178,0,1.5860591519212783,0,0,-0.07030444769415023,0,0,0,0,0,1,0,0
179,0,0.04906228549545483,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
180,0,0.5101613454232019,0,0,-0.6484216535389205,0,1,1,0,1,0,1,0
181,0,-0.10463740114712752,8,2,0.7519458402879414,0,1,0,0,1,1,0,0
182,0,-0.10463740114712752,0,0,-0.34539461138084326,1,0,1,0,0,0,1,0
183,0,-1.56478442425166,4,2,-0.016444159470040135,0,1,1,0,1,0,0,0
184,1,-2.1795831708219895,2,1,0.13683114673782454,1,0,1,0,1,0,0,0
185,1,-1.949033640858116,0,2,-0.20495516825442542,0,1,0,0,1,1,0,0
186,0,-0.10463740114712752,0,0,0.3583127057902398,0,0,1,0,1,0,1,0
187,1,-0.10463740114712752,1,0,-0.3363340021468808,0,1,0,1,0,0,0,1
188,1,1.2018099353148226,0,0,-0.11384570873513637,0,0,1,0,1,0,1,0
189,0,0.8175607187083667,1,1,-0.3363340021468808,0,1,1,1,0,0,1,0
190,0,0.5101613454232019,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
191,1,0.20276197213803718,0,0,-0.3866707201133388,1,0,0,0,1,0,0,1
192,0,-0.7962859910387481,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
193,1,-0.7962859910387481,1,0,-0.4902797934380587,0,1,0,0,1,1,0,0
194,1,-2.025883484179407,1,1,-0.12491978668775715,1,0,1,0,1,0,0,0
195,1,1.1249600919935314,0,0,-0.09027201697708476,0,0,0,0,0,0,0,1
196,1,2.200857898491608,0,0,2.301728820789,0,0,0,0,0,1,0,0
197,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,1,1,0,0,1,0
198,0,0.9712604053509489,0,1,-0.47920571548543794,0,1,1,0,1,0,1,0
199,1,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,1,0,1,0,0
200,0,-0.41203677443229225,0,0,-0.3866707201133388,1,0,0,0,1,1,0,0
201,0,-0.10463740114712752,0,0,-0.45714212526638004,0,1,1,0,1,0,1,0
202,0,-0.10463740114712752,8,2,0.7519458402879414,0,1,1,0,1,0,1,0
203,0,0.35646165878061953,0,0,-0.5176307525123133,0,1,1,0,1,0,1,0
204,0,1.2402348569754682,0,0,-0.5029485386158568,0,1,1,0,0,0,1,0
205,1,-0.8731358343600393,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
206,0,-2.1027333275006983,0,1,-0.43776248884929375,0,1,0,0,1,1,0,0
207,0,0.20276197213803718,1,0,-0.32928686163157667,0,1,1,0,1,0,1,0
208,1,-0.2583370877897099,0,0,-0.2701412180209885,0,1,1,0,0,0,1,0
209,1,-1.0268355210026217,0,0,-0.49237782784290063,0,1,0,1,0,1,0,0
210,1,0.8175607187083667,0,0,-0.024246350754841113,0,0,1,0,0,0,1,0
211,0,-0.41203677443229225,0,0,-0.5064721088735089,0,1,1,0,1,0,1,0
212,1,0.4333115021019107,0,0,-0.22559322262067316,1,0,0,0,1,1,0,0
213,0,-0.5657364610748746,0,0,-0.5024451714361923,0,1,1,0,1,0,1,0
214,0,0.04906228549545483,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
215,0,-0.10463740114712752,1,0,-0.49237782784290063,0,1,1,1,0,0,1,0
216,1,0.12591212881674602,1,0,1.6323350375212924,0,0,0,0,0,1,0,0
217,1,-0.1814872444684187,0,0,-0.4888542575852486,0,1,0,0,1,1,0,0
218,0,0.9712604053509489,1,0,-0.10478509950117394,1,0,1,0,1,0,1,0
219,1,0.20276197213803718,0,0,0.8876878608937296,0,0,0,0,0,1,0,0
220,0,0.04906228549545483,0,0,-0.43700743807979686,1,0,1,0,1,0,1,0
221,1,-1.0268355210026217,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
222,0,-0.1814872444684187,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
223,0,1.6629089952425695,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
224,0,-0.10463740114712752,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
225,1,0.6638610320657843,1,0,1.163700193253568,0,0,1,0,1,0,1,0
226,0,-0.5657364610748746,0,0,-0.4601623283443675,0,1,1,0,1,0,1,0
227,1,-0.7962859910387481,0,0,-0.43700743807979686,1,0,1,0,1,0,1,0
228,0,-0.6810112260568114,0,0,-0.5024451714361923,0,1,1,0,1,0,1,0
229,0,-0.8731358343600393,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
230,0,-0.10463740114712752,3,1,-0.13565761536436197,0,1,0,0,1,1,0,0
231,1,0.4333115021019107,1,0,1.0323213593611125,0,0,0,0,1,0,0,1
232,0,-0.027787557825836348,0,0,-0.4918744606632361,0,1,1,0,1,0,1,0
233,0,2.277707741812899,0,0,-0.3766033765200472,1,0,1,0,1,0,1,0
234,1,-1.8721837975368247,4,2,-0.016444159470040135,0,1,0,0,1,1,0,0
235,0,-0.41203677443229225,0,0,-0.43700743807979686,1,0,1,0,1,0,1,0
236,0,-0.10463740114712752,0,0,-0.49640476528021726,0,1,0,0,1,1,0,0
237,0,1.1249600919935314,1,0,-0.12491978668775715,1,0,1,0,1,0,1,0
238,1,-1.6416342675729512,0,2,-0.11988611489111134,1,0,0,0,1,1,0,0
239,0,-0.7962859910387481,0,0,-0.43700743807979686,1,0,1,0,1,0,1,0
240,0,0.27961181545932834,0,0,-0.4012683683236117,1,0,1,0,1,0,1,0
241,0,-0.10463740114712752,1,0,-0.3573908580066095,0,1,0,0,0,1,0,0
242,1,-0.10463740114712752,1,0,-0.3363340021468808,0,1,0,1,0,1,0,0
243,0,-0.027787557825836348,0,0,-0.43700743807979686,1,0,1,0,1,0,1,0
244,0,-0.5657364610748746,0,0,-0.5049620073345151,0,1,1,0,1,0,1,0
245,0,0.04906228549545483,0,0,-0.5029485386158568,0,1,1,0,0,0,1,0
246,0,1.1249600919935314,2,0,1.163700193253568,0,0,1,1,0,0,1,0
247,0,-0.33518693111100106,0,0,-0.4918744606632361,0,1,0,0,1,1,0,0
248,1,-0.41203677443229225,0,2,-0.35646868933346404,1,0,0,0,1,0,0,1
249,1,0.5870111887444931,1,1,0.40974072380221066,0,0,1,0,1,0,1,0
250,0,1.893458525206443,1,0,-0.12491978668775715,1,0,1,0,1,0,1,0
251,0,-0.10463740114712752,0,0,-0.5024451714361923,0,1,1,0,1,0,1,0
252,0,-0.027787557825836348,1,1,-0.43776248884929375,0,1,0,0,1,0,0,1
253,0,2.5082572717767726,0,0,-0.11384570873513637,0,0,1,0,1,0,1,0
254,0,0.04906228549545483,1,0,-0.32425318983493084,0,1,1,0,1,0,1,0
255,0,0.8944105620296577,0,2,-0.2414492887801075,0,1,0,0,1,0,0,1
256,1,-0.027787557825836348,0,2,-0.3414522396297103,0,1,0,0,0,0,0,1
257,1,-0.10463740114712752,0,0,0.9462455716384695,0,0,0,0,0,0,0,1
258,1,0.04906228549545483,0,0,1.093228788100527,0,0,0,0,1,1,0,0
259,1,0.4333115021019107,0,0,9.667166525013505,0,0,0,0,0,1,0,0
260,1,1.5860591519212783,0,1,-0.12491978668775715,1,0,0,0,1,0,0,1
261,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,1,1,0,0,1,0
262,1,-2.025883484179407,4,2,-0.016444159470040135,0,1,1,0,1,0,0,0
263,0,1.7397588385638607,1,1,0.955306180872432,0,0,1,0,1,0,1,0
264,0,0.8175607187083667,0,0,-0.6484216535389205,0,0,1,0,1,0,1,0
265,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,1,0,1,0,0
266,0,0.5101613454232019,0,0,-0.43700743807979686,1,0,1,0,1,0,1,0
267,0,-1.0268355210026217,4,1,0.1506737441786005,0,1,1,0,1,0,1,0
268,1,-0.33518693111100106,1,0,-0.4918744606632361,0,1,1,0,1,0,1,0
269,1,2.200857898491608,0,1,2.441497778832105,0,0,0,0,1,0,0,1
270,1,0.4333115021019107,0,0,2.0825124140450755,0,0,0,0,1,1,0,0
271,0,-0.10463740114712752,0,0,-0.024246350754841113,0,0,1,0,1,0,1,0
272,1,-0.33518693111100106,0,0,-0.6484216535389205,0,1,1,0,1,0,1,0
273,1,0.8944105620296577,0,1,-0.255795253400548,1,0,0,0,1,0,0,1
274,0,0.5870111887444931,0,1,-0.05042144409739929,0,0,1,0,0,0,1,0
275,1,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,1,0,1,0,0
276,1,2.585107115098064,1,0,0.921244330558889,0,0,0,0,1,1,0,0
277,0,1.2018099353148226,0,0,-0.49237782784290063,0,1,0,0,1,1,0,0
278,0,-0.10463740114712752,0,0,-0.6484216535389205,1,0,1,0,1,0,1,0
279,0,-1.7184841108942424,4,1,-0.06199888922968463,0,1,1,1,0,0,0,0
280,1,0.4333115021019107,1,1,-0.24069423801061057,0,1,0,0,1,0,0,1
281,0,2.738806801740646,0,0,-0.49237782784290063,0,1,1,1,0,0,1,0
282,0,-0.10463740114712752,0,0,-0.4902797934380587,0,1,1,0,1,0,1,0
283,0,-1.0268355210026217,0,0,-0.45714212526638004,0,1,1,0,1,0,1,0
284,1,-0.7962859910387481,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
285,0,-0.10463740114712752,0,0,-0.12491978668775715,0,0,1,0,1,0,1,0
286,0,0.27961181545932834,0,0,-0.47400492578514347,0,1,1,0,0,0,1,0
287,1,0.04906228549545483,0,0,-0.45714212526638004,0,1,1,0,1,0,1,0
288,0,-0.5657364610748746,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
289,1,0.9712604053509489,0,0,-0.3866707201133388,1,0,1,0,1,0,1,0
290,1,-0.5657364610748746,0,0,-0.49237782784290063,0,1,0,1,0,1,0,0
291,1,-0.2583370877897099,0,0,0.9391984311231651,0,0,0,0,1,1,0,0
292,1,-0.7962859910387481,1,0,1.1854295476653287,0,0,0,0,0,0,0,1
293,0,0.5101613454232019,0,0,-0.3891875560116617,1,0,1,0,0,0,1,0
294,0,-0.41203677443229225,0,0,-0.4702296719376591,0,1,0,0,1,1,0,0
295,0,-0.41203677443229225,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
296,0,-0.10463740114712752,0,0,-0.09027201697708476,0,0,1,0,0,0,1,0
297,0,-0.45046169609293785,0,0,-0.5028639729296732,0,1,1,0,0,0,1,0
298,0,-2.1027333275006983,1,2,2.4029901895877646,0,0,0,0,1,1,0,0
299,1,-0.10463740114712752,0,0,-0.034313694348132716,0,0,1,0,1,0,1,0
300,1,1.5860591519212783,0,1,4.335332226633905,0,0,0,0,0,0,0,1
301,1,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,1,0,1,0,0
302,1,-0.10463740114712752,2,0,-0.18029017645086096,0,1,1,1,0,0,1,0
303,0,-0.7962859910387481,0,0,-0.6484216535389205,0,1,1,0,1,0,1,0
304,1,-0.10463740114712752,0,0,-0.3997582667846179,1,0,0,1,0,1,0,0
305,0,-0.10463740114712752,0,0,-0.4863374216869257,0,1,1,0,1,0,1,0
306,1,-2.1857311582876924,1,2,2.4029901895877646,0,0,1,0,1,0,0,0
307,1,-0.10463740114712752,0,0,1.5841789061771412,0,0,0,0,0,1,0,0
308,1,-0.9499856776813305,1,0,1.5442457810799908,0,0,0,0,0,0,0,1
309,0,0.04906228549545483,1,0,-0.16518916106092355,1,0,1,0,0,0,1,0
310,1,0.04906228549545483,0,0,0.49782998024351216,0,0,0,0,0,1,0,0
311,1,-0.41203677443229225,0,0,1.0259447039291216,0,0,0,0,0,1,0,0
312,1,-0.8731358343600393,2,2,4.634416897040849,0,0,0,0,0,1,0,0
313,0,-0.2583370877897099,1,1,-0.12491978668775715,1,0,0,0,1,0,0,1
314,0,-0.10463740114712752,0,0,-0.4894421904510968,0,1,1,0,1,0,1,0
315,0,1.0481102486722402,1,1,-0.11988611489111134,1,0,1,0,1,0,1,0
316,1,-0.2583370877897099,0,0,-0.4902797934380587,0,1,0,0,1,1,0,0
317,1,-0.41203677443229225,1,0,-0.12491978668775715,1,0,0,0,1,0,0,1
318,0,1.893458525206443,0,0,-0.36653603292675563,1,0,1,0,1,0,1,0
319,1,0.12591212881674602,0,2,2.671117778445337,0,0,0,0,1,1,0,0
320,1,0.8175607187083667,1,1,2.059693773056521,0,0,0,0,0,0,0,1
321,0,-0.5657364610748746,0,0,-0.5024451714361923,0,1,1,0,1,0,1,0
